0,0
6,814
14,696
26,583
48,481
67,388
86,307
106,236
125,175
143,124
163,84
183,54
202,35
221,28
240,29
260,40
280,63
300,95
319,138
339,191
359,253
379,325
398,406
419,497
437,596
458,706
480,828
501,962
