0,0
69,1026
86,891
106,771
125,663
143,568
161,485
178,412
194,350
211,298
228,257
245,224
262,202
280,191
296,189
314,198
331,217
349,247
366,286
385,335
403,395
421,465
439,546
458,638
479,743
500,862
522,994
