0,0
164,884
176,766
188,661
199,567
211,484
223,411
234,347
247,294
259,251
273,217
287,194
300,182
314,181
328,190
344,214
359,246
374,288
388,340
405,403
420,474
436,559
452,655
469,763
484,884
497,1017
