0,0
29,981
49,854
69,746
88,647
106,561
124,485
140,420
156,366
173,321
190,286
206,262
222,248
239,243
256,248
272,264
287,288
303,323
319,367
337,422
354,487
373,563
392,650
410,750
428,862
445,988
