0,0
56,957
81,836
97,724
115,625
134,535
153,457
172,388
191,328
211,278
231,241
251,215
273,199
293,195
315,202
335,220
355,245
381,284
406,336
431,400
458,478
488,569
516,676
549,798
583,940
