0,0
39,997
63,871
86,760
107,662
127,575
146,500
166,437
186,383
205,339
224,305
244,282
264,269
284,265
304,272
324,288
344,315
365,353
386,402
408,461
430,532
453,615
476,711
501,821
527,948
555,1059
