0,0
228,1022
235,886
242,769
249,662
256,571
264,491
270,422
276,366
283,322
290,286
298,264
305,250
310,248
317,257
324,278
331,307
339,347
346,396
353,454
360,519
368,595
377,682
386,779
396,889
404,1013
