0,0
3,771
13,663
31,564
54,481
76,406
91,343
112,288
133,240
151,213
172,192
195,175
212,172
230,179
253,196
273,224
291,261
312,306
330,360
350,427
372,500
397,583
414,678
433,787
452,909
483,1040
