0,0
201,1051
216,927
229,803
241,693
255,598
267,514
280,444
293,384
307,337
319,301
334,278
348,264
362,264
376,276
390,298
401,335
416,381
431,439
445,509
462,592
476,685
493,791
509,913
525,1042
