0,0
23,987
41,859
63,744
84,640
103,548
122,467
141,397
160,338
178,288
197,250
216,221
235,203
254,194
273,197
293,210
312,233
331,266
350,308
369,361
389,422
409,494
427,575
446,667
466,768
486,881
506,1005
