0,0
7,1052
11,944
32,822
56,709
81,612
104,519
127,437
149,365
172,302
195,249
218,207
241,174
264,151
288,139
312,136
334,143
358,161
382,189
406,227
430,274
454,332
478,400
502,477
527,565
552,664
578,774
592,899
