0,0
92,1016
105,890
119,776
129,674
139,589
152,514
165,447
176,390
187,347
198,315
211,294
224,282
236,281
247,292
261,318
274,353
289,398
303,455
315,526
331,613
348,709
376,818
380,947
400,1063
