0,0
24,1033
40,895
62,763
82,642
102,533
121,433
138,344
157,264
174,194
192,134
210,81
230,41
249,21
267,14
287,12
308,13
330,19
353,31
376,66
399,116
422,179
445,254
470,342
495,443
521,560
548,693
574,844
589,1017
