0,0
70,1028
86,900
114,780
136,675
157,583
179,502
200,431
221,371
242,322
263,281
284,251
306,232
327,223
348,222
369,232
390,253
412,283
433,324
455,373
476,433
497,502
518,580
540,668
563,767
581,877
592,998
