-0.7109100050276521,-0.6313055136584549,-0.5558907323613206,-0.4804759510641864,-0.41344058991117816,-0.34640522875817,-0.2751801575330987,-0.2039550863080275,-0.1369197251550193,-0.06988436400201109,0.0013407072230601357,0.07256577844813136,0.13960113960113957,0.20244679068208477,0.269482151835093,0.3365175129881012,0.4119322942852354,0.48315736551030664,0.5627618568795039,0.4764091196960102,0.2804781507283091,0.11027549081697283,-0.04013616212792902,-0.16877770740975295,-0.275649145028499,-0.3647086763774541,-0.43397720075997465,-0.4814756174794173,-0.5091830272324256,-0.5190785307156428,-0.5091830272324256,-0.4775174160861304,-0.43001899936668775,-0.3607504749841672,-0.27367004433185554,-0.16481950601646608,-0.03617796073464213,0.11423369221025972
-0.7665865044560758,-0.6817088697128306,-0.6003678030838874,-0.5260998726835479,-0.44829537416890647,-0.37756401188286887,-0.30329608148252934,-0.22902815108218982,-0.1547602206818503,-0.0804922902815108,-0.009760927995473161,0.06804357051916823,0.14231150091950776,0.21304286320554539,0.29084736172018677,0.3651152921205263,0.44645635874946954,0.524260857264111,0.6056019238930542,0.45776126635438547,0.26393151348732036,0.09231141980293982,-0.05709901469875621,-0.18631884994346629,-0.2953480859311904,-0.38418672266192855,-0.4528347601356808,-0.5033112582781457,-0.531578097237926,-0.5396543369407204,-0.5275399773865288,-0.4952350185753513,-0.44475852043288644,-0.3700533031820384,-0.2751574866742045,-0.16007107090938455,-0.022774995961880096,0.1387497980940075
-0.9026548672566371,-0.7985962770826976,-0.7012511443393348,-0.6072627403112604,-0.5065608788526091,-0.4125724748245347,-0.31858407079646023,-0.23130912419896255,-0.1373207201708881,-0.05004577357339038,0.04394263045468407,0.1312175770521818,0.22520598108025622,0.3191943851083307,0.4131827891364051,0.5105279218797679,0.6045163259078424,0.7018614586512052,0.8059200488251448,0.48366297813017356,0.30731027271935185,0.15204321686851976,0.017861810577677193,-0.09523394615317583,-0.18916093055676564,-0.2639191426330922,-0.3214254596148819,-0.3597630042694083,-0.3770148993639452,-0.37893177659667154,-0.36167988150213465,-0.32525921408033454,-0.26966977433127115,-0.19682843948767093,-0.10673520954953376,0.006360547181319259,0.14054195347216183,0.2958090093229939
-0.7109100050276521,-0.6313055136584549,-0.5558907323613206,-0.4804759510641864,-0.41344058991117816,-0.34640522875817,-0.2751801575330987,-0.2039550863080275,-0.1369197251550193,-0.06988436400201109,0.0013407072230601357,0.07256577844813136,0.13960113960113957,0.20244679068208477,0.269482151835093,0.3365175129881012,0.4119322942852354,0.48315736551030664,0.5627618568795039,0.4764091196960102,0.2804781507283091,0.11027549081697283,-0.04013616212792902,-0.16877770740975295,-0.275649145028499,-0.3647086763774541,-0.43397720075997465,-0.4814756174794173,-0.5091830272324256,-0.5190785307156428,-0.5091830272324256,-0.4775174160861304,-0.43001899936668775,-0.3607504749841672,-0.27367004433185554,-0.16481950601646608,-0.03617796073464213,0.11423369221025972
-0.9026548672566371,-0.7985962770826976,-0.7012511443393348,-0.6072627403112604,-0.5065608788526091,-0.4125724748245347,-0.31858407079646023,-0.23130912419896255,-0.1373207201708881,-0.05004577357339038,0.04394263045468407,0.1312175770521818,0.22520598108025622,0.3191943851083307,0.4131827891364051,0.5105279218797679,0.6045163259078424,0.7018614586512052,0.8059200488251448,0.48366297813017356,0.30731027271935185,0.15204321686851976,0.017861810577677193,-0.09523394615317583,-0.18916093055676564,-0.2639191426330922,-0.3214254596148819,-0.3597630042694083,-0.3770148993639452,-0.37893177659667154,-0.36167988150213465,-0.32525921408033454,-0.26966977433127115,-0.19682843948767093,-0.10673520954953376,0.006360547181319259,0.14054195347216183,0.2958090093229939
-0.7665865044560758,-0.6817088697128306,-0.6003678030838874,-0.5260998726835479,-0.44829537416890647,-0.37756401188286887,-0.30329608148252934,-0.22902815108218982,-0.1547602206818503,-0.0804922902815108,-0.009760927995473161,0.06804357051916823,0.14231150091950776,0.21304286320554539,0.29084736172018677,0.3651152921205263,0.44645635874946954,0.524260857264111,0.6056019238930542,0.45776126635438547,0.26393151348732036,0.09231141980293982,-0.05709901469875621,-0.18631884994346629,-0.2953480859311904,-0.38418672266192855,-0.4528347601356808,-0.5033112582781457,-0.531578097237926,-0.5396543369407204,-0.5275399773865288,-0.4952350185753513,-0.44475852043288644,-0.3700533031820384,-0.2751574866742045,-0.16007107090938455,-0.022774995961880096,0.1387497980940075
-0.6502143294549908,-0.5850581751377831,-0.5267605633802817,-0.46160440906307404,-0.4033067973055725,-0.34157991426821793,-0.27985303123086336,-0.21126760563380276,-0.14611145131659514,-0.08438456827924058,-0.015799142682179954,0.05621555419473371,0.1316595223515004,0.21053276178812014,0.28940600122473986,0.3682792406613596,0.4471524800979793,0.526025719534599,0.6117575015309248,0.4952409578198577,0.21470794509568178,-0.03496643622883481,-0.25939284640817556,-0.4557659553150987,-0.6240857629496043,-0.7727682596934174,-0.8849814647830879,-0.941088067327923,-0.9607253782186154,-0.9663360384730989,-0.9635307083458571,-0.9466987275824066,-0.9130347660555055,-0.8148482116020439,-0.674581705239956,-0.49784590722372507,-0.2874461476805931,-0.04057709648331833
-0.4701839123165521,-0.4189113877020249,-0.36763886308749766,-0.31636633847297047,-0.2736392346275311,-0.22663942039754784,-0.17963960616756455,-0.14118521270666914,-0.09845810886122978,-0.05145829463124651,-0.00873119078580716,0.03826862344417612,0.0852684376741594,0.13226825190414268,0.17926806613412596,0.22626788036410925,0.2732676945940925,0.32454021920861975,0.37154003343860303,0.5247697105969392,0.3462682236889824,0.1894538333212447,0.05265830129832455,-0.062450134184376546,-0.160876187713063,-0.2409516210923333,-0.30601291071299047,-0.3527235801842315,-0.3810836295060564,-0.3927612968738667,-0.38775658228766224,-0.36273300935664027,-0.32269529266700514,-0.2643069558279538,-0.18756799883948644,-0.09247842170160292,0.022630013781098177,0.1560890694132154
-0.5695934313335982,-0.5076148854456363,-0.44563633955767445,-0.3871010462190438,-0.3320090054297444,-0.2734737120911137,-0.21493841875248307,-0.15640312541385243,-0.09786783207522178,-0.03588928618725991,0.019202754602039525,0.08118130049000138,0.13971659382863202,0.2016951397165939,0.26023043305522453,0.32565223149251765,0.38763077738047946,0.44960932326844133,0.5115878691564032,0.38424476029872323,0.185898980165422,0.012607403838432524,-0.13980566931663052,-0.2692523889825745,-0.37782060547659196,-0.4634224684814904,-0.5323215289488477,-0.5782542359270858,-0.6012205894162049,-0.6053962900505903,-0.5866056371958565,-0.5469364811691961,-0.48430097165341685,-0.4028748092829037,-0.30057014374046415,-0.17529912470890546,-0.029149602505420362,0.13996627318718383
-0.8846886912325286,-0.786848792884371,-0.6890088945362135,-0.5981575603557815,-0.5108005082592122,-0.4164548919949174,-0.3256035578144854,-0.23475222363405338,-0.14390088945362137,-0.053049555273189344,0.03780177890724268,0.1286531130876747,0.2229987293519695,0.3138500635324015,0.4081956797966963,0.4990470139771283,0.5933926302414231,0.6912325285895806,0.7960609911054638,0.2823715546673328,0.13215088683487383,0.0020817720043300666,-0.10783578982429846,-0.19943375801482224,-0.2745440919310517,-0.329502872845366,-0.3661420601215755,-0.3844616537596803,-0.3844616537596803,-0.3661420601215755,-0.329502872845366,-0.2745440919310517,-0.19943375801482224,-0.10783578982429846,0.0057456907319510175,0.13764676492630526,0.28969939212257473,0.46739945041219083
